id,seller_id,name,description,price,stock,category,image_url,created_at
836,34,Macaroons - Two Bite Choc,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",15.82,68,Painting & Vinyl Wall Covering,http://dummyimage.com/171x100.png/5fa2dd/ffffff,7/10/2024
837,34,Cheese - Le Cheve Noir,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",62.87,27,Waterproofing & Caulking,http://dummyimage.com/191x100.png/cc0000/ffffff,2/21/2025
838,31,"Brandy - Orange, Mc Guiness","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",30.59,86,Wall Protection,http://dummyimage.com/185x100.png/5fa2dd/ffffff,8/1/2024
839,43,Beef - Flank Steak,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",78.52,82,Framing (Wood),http://dummyimage.com/154x100.png/dddddd/000000,1/26/2025
840,43,Sausage - Chorizo,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",94.94,16,Drywall & Acoustical (MOB),http://dummyimage.com/117x100.png/ff4444/ffffff,9/5/2024
841,5,Sauce - Cranberry,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",21.31,83,Drywall & Acoustical (MOB),http://dummyimage.com/232x100.png/5fa2dd/ffffff,10/31/2024
842,9,Bread - Granary Small Pull,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",25.66,97,Construction Clean and Final Clean,http://dummyimage.com/132x100.png/cc0000/ffffff,5/15/2024
843,26,"Mushroom - Chanterelle, Dry","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",94.53,18,Plumbing & Medical Gas,http://dummyimage.com/201x100.png/ff4444/ffffff,1/28/2025
844,34,Sage - Ground,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",31.32,70,Drilled Shafts,http://dummyimage.com/174x100.png/cc0000/ffffff,11/10/2024
845,49,Yoplait Drink,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",3.93,91,Structural & Misc Steel Erection,http://dummyimage.com/145x100.png/cc0000/ffffff,12/13/2024
846,30,Vinegar - Red Wine,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",83.88,21,Casework,http://dummyimage.com/202x100.png/ff4444/ffffff,7/25/2024
847,23,Ham - Procutinni,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",46.34,64,Rebar & Wire Mesh Install,http://dummyimage.com/206x100.png/ff4444/ffffff,2/25/2025
848,35,Arizona - Green Tea,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",94.58,87,Roofing (Metal),http://dummyimage.com/113x100.png/ff4444/ffffff,3/30/2025
849,35,Capicola - Hot,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",11.57,97,Glass & Glazing,http://dummyimage.com/226x100.png/dddddd/000000,11/30/2024
850,18,Veal - Loin,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",49.08,18,Casework,http://dummyimage.com/210x100.png/cc0000/ffffff,10/17/2024
851,20,Beer - Creemore,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",58.27,37,Granite Surfaces,http://dummyimage.com/241x100.png/dddddd/000000,3/17/2025
852,26,Tilapia - Fillets,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",16.48,13,Structural and Misc Steel (Fabrication),http://dummyimage.com/135x100.png/cc0000/ffffff,9/21/2024
853,25,Trout Rainbow Whole,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",48.7,26,Masonry & Precast,http://dummyimage.com/178x100.png/cc0000/ffffff,11/27/2024
854,48,Pastry - Baked Scones - Mini,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",94.41,74,Elevator,http://dummyimage.com/188x100.png/cc0000/ffffff,1/2/2025
855,43,"Cake Circle, Paprus","Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",38.26,74,EIFS,http://dummyimage.com/230x100.png/5fa2dd/ffffff,10/4/2024
856,4,"Nut - Hazelnut, Ground, Natural","Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",79.4,83,Landscaping & Irrigation,http://dummyimage.com/229x100.png/ff4444/ffffff,12/26/2024
857,11,Creme De Banane - Marie,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",47.68,42,Epoxy Flooring,http://dummyimage.com/173x100.png/dddddd/000000,6/26/2024
858,24,Extract - Raspberry,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",70.51,75,Drywall & Acoustical (FED),http://dummyimage.com/236x100.png/ff4444/ffffff,11/14/2024
859,33,Pumpkin,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,34.38,57,Drilled Shafts,http://dummyimage.com/186x100.png/cc0000/ffffff,7/22/2024
860,15,Steel Wool,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,25.13,40,Marlite Panels (FED),http://dummyimage.com/233x100.png/cc0000/ffffff,8/14/2024
861,3,Pastry - Key Limepoppy Seed Tea,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",35.48,45,Marlite Panels (FED),http://dummyimage.com/174x100.png/cc0000/ffffff,1/4/2025
862,45,Veal - Liver,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",35.62,39,Wall Protection,http://dummyimage.com/143x100.png/dddddd/000000,7/17/2024
863,43,Soup - Verve - Chipotle Chicken,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",30.39,92,Retaining Wall and Brick Pavers,http://dummyimage.com/153x100.png/cc0000/ffffff,5/15/2024
864,50,"Iced Tea - Lemon, 340ml","Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",6.94,82,Exterior Signage,http://dummyimage.com/103x100.png/cc0000/ffffff,11/27/2024
865,46,Corn Shoots,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",69.59,43,Structural & Misc Steel Erection,http://dummyimage.com/207x100.png/cc0000/ffffff,6/27/2024
866,31,Broom - Corn,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",35.45,22,Fire Protection,http://dummyimage.com/234x100.png/ff4444/ffffff,6/5/2024
867,19,Pastry - Raisin Muffin - Mini,In congue. Etiam justo. Etiam pretium iaculis justo.,28.78,59,RF Shielding,http://dummyimage.com/247x100.png/ff4444/ffffff,7/1/2024
868,36,Cake - Cheese Cake 9 Inch,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",17.57,45,Soft Flooring and Base,http://dummyimage.com/118x100.png/ff4444/ffffff,1/18/2025
869,25,Olive - Spread Tapenade,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",83.19,53,Fire Protection,http://dummyimage.com/125x100.png/cc0000/ffffff,2/17/2025
870,30,"Flour - Buckwheat, Dark","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",24.63,55,Painting & Vinyl Wall Covering,http://dummyimage.com/228x100.png/cc0000/ffffff,10/8/2024
871,37,Cheese Cloth No 100,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",65.37,14,Roofing (Metal),http://dummyimage.com/234x100.png/cc0000/ffffff,11/10/2024
872,4,Egg Patty Fried,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",14.61,20,Waterproofing & Caulking,http://dummyimage.com/140x100.png/ff4444/ffffff,9/17/2024
873,47,Shichimi Togarashi Peppeers,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,51.4,74,Epoxy Flooring,http://dummyimage.com/142x100.png/cc0000/ffffff,4/3/2025
874,7,Crackers - Melba Toast,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",75.82,63,"Doors, Frames & Hardware",http://dummyimage.com/135x100.png/dddddd/000000,10/2/2024
875,12,Pork - Inside,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,76.18,34,Granite Surfaces,http://dummyimage.com/105x100.png/ff4444/ffffff,4/11/2025
876,42,Steampan - Half Size Shallow,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",53.87,57,Prefabricated Aluminum Metal Canopies,http://dummyimage.com/216x100.png/ff4444/ffffff,6/13/2024
877,31,Ice Cream - Fudge Bars,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",8.37,70,Ornamental Railings,http://dummyimage.com/177x100.png/ff4444/ffffff,7/27/2024
878,23,Veal - Knuckle,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",91.25,68,Structural & Misc Steel Erection,http://dummyimage.com/155x100.png/dddddd/000000,9/5/2024
879,43,Cheese - Stilton,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",11.64,47,Structural and Misc Steel (Fabrication),http://dummyimage.com/183x100.png/ff4444/ffffff,11/3/2024
880,31,Goat - Whole Cut,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",46.97,44,Painting & Vinyl Wall Covering,http://dummyimage.com/111x100.png/5fa2dd/ffffff,4/9/2025
881,42,"Bag - Bread, White, Plain","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",59.26,89,Glass & Glazing,http://dummyimage.com/242x100.png/dddddd/000000,1/24/2025
882,1,English Muffin,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",3.0,89,Roofing (Asphalt),http://dummyimage.com/223x100.png/dddddd/000000,7/30/2024
883,28,Wine - Maipo Valle Cabernet,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",70.4,80,Soft Flooring and Base,http://dummyimage.com/189x100.png/cc0000/ffffff,7/7/2024
884,31,Plasticspoonblack,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",60.22,48,Ornamental Railings,http://dummyimage.com/167x100.png/cc0000/ffffff,1/28/2025
885,47,Gooseberry,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",79.99,60,Plumbing & Medical Gas,http://dummyimage.com/130x100.png/cc0000/ffffff,10/12/2024
